1.0650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.8303  0.0315  0.9462
1.0750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.8811  0.0297  0.9426
1.0850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.9257  0.0278  0.9389
1.0950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.9660  0.0263  0.9351
1.1050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.0044  0.0252  0.9312
1.1150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.0436  0.0243  0.9273
1.1250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.0861  0.0234  0.9233
1.1350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.1343  0.0222  0.9193
1.1450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.1900  0.0205  0.9151
1.1550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.2546  0.0187  0.9109
1.1650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.3286  0.0173  0.9067
1.1750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.4103  0.0170  0.9024
1.1850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.4963  0.0136  0.8980
1.1950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.5807  0.0173  0.8936
1.2050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.6561  0.0236  0.8891
1.2150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.7147  0.0322  0.8846
1.2250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.7494  0.0426  0.8800
1.2350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.7555  0.0538  0.8754
1.2450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.7308  0.0646  0.8707
1.2550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.6767  0.0740  0.8660
1.2650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.5974  0.0814  0.8613
1.2750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.4996  0.0867  0.8565
1.2850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.3916  0.0905  0.8517
1.2950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.2819  0.0941  0.8468
1.3050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.1783  0.0993  0.8420
1.3150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.0869  0.1079  0.8370
1.3250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  3.0112  0.1220  0.8321
1.3350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.9521  0.1440  0.8272
